GEO_ID,CENSUS_TRACT,BOROUGH,CITY,PRECINCT,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,UNDERHS_AGE18to24_M,UNDERHS_AGE18to24_F,UNDER9th_25OVER,UNDER9th_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER,UNDERHS_25OVER_M,UNDERHS_25OVER_F
1400000US36047105804,Census Tract 1058.04,Brooklyn, New York,75,534,100,434,4168,1151,3017,252,47,187,2009,96,151,392,121,269
1400000US36047107000,Census Tract 1070,Brooklyn, New York,75,10,5,5,453,238,215,5,3,0,453,127,63,12,11,1
1400000US36047107800,Census Tract 1078,Brooklyn, New York,75,364,119,245,2927,1109,1818,56,18,0,670,140,91,196,150,45
1400000US36047110400,Census Tract 1104,Brooklyn, New York,75,787,437,350,2770,1089,1681,208,115,59,1061,174,140,418,70,350
1400000US36047110600,Census Tract 1106,Brooklyn, New York,75,877,503,374,2410,577,1833,345,198,177,689,87,128,554,113,442
1400000US36047111000,Census Tract 1110,Brooklyn, New York,75,275,105,170,1979,493,1486,101,39,0,1176,131,138,518,121,398
1400000US36047111600,Census Tract 1116,Brooklyn, New York,75,250,151,99,1696,628,1068,32,19,21,0,64,42,149,40,109
1400000US36047111800,Census Tract 1118,Brooklyn, New York,75,256,108,148,1663,605,1058,99,42,78,472,103,167,133,69,63
1400000US36047112000,Census Tract 1120,Brooklyn, New York,75,339,167,172,2473,1136,1337,57,28,46,173,99,83,260,86,172
1400000US36047112200,Census Tract 1122,Brooklyn, New York,75,233,130,103,1736,671,1065,52,29,25,337,19,105,234,102,133
1400000US36047112400,Census Tract 1124,Brooklyn, New York,75,271,145,126,2009,708,1301,39,21,24,175,80,88,311,168,144
1400000US36047112600,Census Tract 1126,Brooklyn, New York,75,440,259,181,1905,805,1100,161,95,81,474,81,146,389,214,174
1400000US36047112800,Census Tract 1128,Brooklyn, New York,75,699,475,224,2381,956,1425,143,97,67,0,89,239,374,201,174
1400000US36047113000,Census Tract 1130,Brooklyn, New York,75,549,208,341,2533,996,1537,130,49,57,707,85,149,489,184,304
1400000US36047113400,Census Tract 1134,Brooklyn, New York,75,476,231,245,1419,483,936,179,87,128,336,17,167,360,176,185
1400000US36047114202,Census Tract 1142.02,Brooklyn, New York,75,360,108,252,1331,593,738,120,36,163,264,47,27,425,171,253
1400000US36047114400,Census Tract 1144,Brooklyn, New York,75,171,71,100,1179,440,739,66,27,69,200,66,36,215,36,179
1400000US36047114600,Census Tract 1146,Brooklyn, New York,75,153,60,93,1466,607,859,18,7,14,142,95,225,306,192,115
1400000US36047115000,Census Tract 1150,Brooklyn, New York,75,326,133,193,1127,534,593,136,55,83,461,171,111,136,83,53
1400000US36047115200,Census Tract 1152,Brooklyn, New York,75,397,180,217,1471,568,903,124,56,89,338,116,99,359,160,199
1400000US36047115600,Census Tract 1156,Brooklyn, New York,75,533,173,360,2168,744,1424,235,76,181,891,98,236,390,125,265
1400000US36047115800,Census Tract 1158,Brooklyn, New York,75,371,119,252,1404,578,826,85,27,0,473,66,21,338,90,248
1400000US36047116000,Census Tract 1160,Brooklyn, New York,75,257,186,71,1372,559,813,143,103,44,560,88,155,348,190,158
1400000US36047116200,Census Tract 1162,Brooklyn, New York,75,291,109,182,1271,557,714,41,15,37,132,47,43,98,25,73
1400000US36047116400,Census Tract 1164,Brooklyn, New York,75,320,176,144,1877,796,1081,66,36,2,822,66,58,98,18,80
1400000US36047116600,Census Tract 1166,Brooklyn, New York,75,504,253,251,1626,852,774,63,32,50,85,12,83,85,22,62
1400000US36047116800,Census Tract 1168,Brooklyn, New York,75,205,7,198,1476,739,737,70,2,57,506,32,12,111,40,71
1400000US36047117000,Census Tract 1170,Brooklyn, New York,75,118,85,33,1411,761,650,51,37,16,470,105,102,243,146,96
1400000US36047117201,Census Tract 1172.01,Brooklyn, New York,75,228,121,107,1352,664,688,76,40,9,834,194,138,226,104,122
1400000US36047117202,Census Tract 1172.02,Brooklyn, New York,75,421,231,190,2269,1002,1267,81,44,34,479,88,155,272,165,106
1400000US36047117400,Census Tract 1174,Brooklyn, New York,75,585,295,290,2687,1312,1375,213,107,124,806,144,166,406,178,228
1400000US36047117601,Census Tract 1176.01,Brooklyn, New York,75,338,141,197,1693,676,1017,178,74,127,748,73,132,283,171,111
1400000US36047117602,Census Tract 1176.02,Brooklyn, New York,75,504,282,222,2017,865,1152,103,58,48,381,61,132,288,133,156
1400000US36047117800,Census Tract 1178,Brooklyn, New York,75,112,34,78,908,469,439,32,10,0,372,74,35,148,76,72
1400000US36047118000,Census Tract 1180,Brooklyn, New York,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047118201,Census Tract 1182.01,Brooklyn, New York,75,617,372,245,1515,676,839,104,63,40,267,98,124,95,32,64
1400000US36047118202,Census Tract 1182.02,Brooklyn, New York,75,278,136,142,1787,799,988,105,51,63,566,66,113,291,156,135
1400000US36047118400,Census Tract 1184,Brooklyn, New York,75,728,335,393,3012,1465,1547,249,115,147,952,190,254,593,378,217
1400000US36047118600,Census Tract 1186,Brooklyn, New York,75,348,154,194,2126,1118,1008,52,23,30,306,77,172,215,140,75
1400000US36047118800,Census Tract 1188,Brooklyn, New York,75,576,269,307,2266,1035,1231,38,18,0,281,128,238,408,156,252
1400000US36047119000,Census Tract 1190,Brooklyn, New York,75,427,229,198,1121,456,665,78,42,34,221,67,80,179,49,130
1400000US36047119200,Census Tract 1192,Brooklyn, New York,75,394,156,238,1410,580,830,152,60,61,664,102,59,204,116,89
1400000US36047119400,Census Tract 1194,Brooklyn, New York,75,565,344,221,1994,910,1084,70,43,19,371,134,113,307,129,178
1400000US36047119600,Census Tract 1196,Brooklyn, New York,75,579,245,334,2644,1243,1401,107,45,33,658,91,66,381,189,191
1400000US36047119800,Census Tract 1198,Brooklyn, New York,75,413,218,195,1798,903,895,143,75,64,654,143,97,374,268,106
1400000US36047120000,Census Tract 1200,Brooklyn, New York,75,144,79,65,1567,920,647,38,21,24,216,96,35,279,224,55
1400000US36047120200,Census Tract 1202,Brooklyn, New York,75,229,112,117,995,488,507,28,14,29,0,54,53,94,32,62
1400000US36047120800,Census Tract 1208,Brooklyn, New York,75,671,338,333,5247,2084,3163,148,75,76,1118,192,297,404,200,202
1400000US36047121000,Census Tract 1210,Brooklyn, New York,75,654,346,308,2188,779,1409,101,53,50,319,52,127,565,155,410
1400000US36047121400,Census Tract 1214,Brooklyn, New York,75,544,286,258,1980,509,1471,188,99,87,699,119,207,408,156,252
1400000US36047122000,Census Tract 1220,Brooklyn, New York,75,535,275,260,2710,1030,1680,55,28,21,344,18,54,260,65,193
1400000US36081006202,Census Tract 62.02,Queens, New York,75,654,259,395,4592,1898,2694,158,63,62,1359,178,218,514,288,224
1400000US36047004500,Census Tract 45,Brooklyn, New York,76,89,40,49,2764,1266,1498,9,4,11,0,0,22,41,28,13
1400000US36047004700,Census Tract 47,Brooklyn, New York,76,40,18,22,862,389,473,13,6,0,509,9,11,12,0,12
1400000US36047004900,Census Tract 49,Brooklyn, New York,76,56,30,26,2061,868,1193,4,2,0,317,43,101,157,90,66
1400000US36047005100,Census Tract 51,Brooklyn, New York,76,76,26,50,1689,841,848,0,0,0,0,12,22,15,16,0
1400000US36047005300,Census Tract 53,Brooklyn, New York,76,167,130,37,1607,751,856,0,0,0,0,73,22,217,86,131
1400000US36047005900,Census Tract 59,Brooklyn, New York,76,102,27,75,939,448,491,1,0,3,0,65,79,6,0,6
1400000US36047006300,Census Tract 63,Brooklyn, New York,76,165,94,71,1549,703,846,11,6,8,0,11,72,60,35,25
1400000US36047006500,Census Tract 65,Brooklyn, New York,76,156,56,100,3980,1932,2048,47,17,0,1871,25,170,155,58,96
1400000US36047006700,Census Tract 67,Brooklyn, New York,76,182,68,114,2467,1087,1380,9,3,0,195,27,76,30,20,10
1400000US36047007500,Census Tract 75,Brooklyn, New York,76,231,82,149,3958,1964,1994,33,12,60,0,51,50,154,102,54
1400000US36047007700,Census Tract 77,Brooklyn, New York,76,268,82,186,3482,1747,1735,0,0,0,0,61,83,233,98,135
1400000US36047008500,Census Tract 85,Brooklyn, New York,76,1209,790,419,4090,1294,2796,380,248,139,1153,440,498,1027,311,719
1400000US36047020300,Census Tract 203,Brooklyn, New York,77,246,136,110,1218,572,646,0,0,0,0,40,42,67,43,24
1400000US36047020500,Census Tract 205,Brooklyn, New York,77,278,131,147,2171,1007,1164,13,6,15,0,9,68,137,56,81
1400000US36047021700,Census Tract 217,Brooklyn, New York,77,463,189,274,2388,976,1412,114,46,61,628,70,138,246,63,182
1400000US36047021900,Census Tract 219,Brooklyn, New York,77,505,287,218,2651,1186,1465,18,10,14,0,23,122,390,149,240
1400000US36047022100,Census Tract 221,Brooklyn, New York,77,485,270,215,2961,1571,1390,122,68,58,675,83,83,376,228,147
1400000US36047030500,Census Tract 305,Brooklyn, New York,77,691,298,393,4159,1758,2401,123,53,99,507,179,216,462,223,238
1400000US36047030900,Census Tract 309,Brooklyn, New York,77,248,109,139,983,460,523,65,29,20,347,16,26,278,107,171
1400000US36047031300,Census Tract 313,Brooklyn, New York,77,479,298,181,2899,1133,1766,46,29,21,191,52,79,304,127,178
1400000US36047031500,Census Tract 315,Brooklyn, New York,77,546,254,292,3653,1593,2060,202,94,153,862,178,68,373,244,128
1400000US36047031701,Census Tract 317.01,Brooklyn, New York,77,439,225,214,2367,831,1536,92,47,30,663,71,48,208,62,147
1400000US36047031702,Census Tract 317.02,Brooklyn, New York,77,499,260,239,2211,974,1237,22,11,20,0,52,49,252,146,106
1400000US36047033700,Census Tract 337,Brooklyn, New York,77,604,399,205,2218,1166,1052,41,27,7,304,79,56,224,119,104
1400000US36047033900,Census Tract 339,Brooklyn, New York,77,330,104,226,2906,1218,1688,88,28,41,886,79,142,314,189,127
1400000US36047034100,Census Tract 341,Brooklyn, New York,77,135,38,97,2045,961,1084,29,8,31,358,82,156,323,192,132
1400000US36047034300,Census Tract 343,Brooklyn, New York,77,670,387,283,2846,1030,1816,134,77,85,171,70,232,552,246,305
1400000US36047034500,Census Tract 345,Brooklyn, New York,77,90,13,77,1368,587,781,38,5,77,445,25,51,193,89,104
1400000US36047034700,Census Tract 347,Brooklyn, New York,77,393,182,211,1981,796,1185,91,42,66,319,11,115,307,98,209
1400000US36047034900,Census Tract 349,Brooklyn, New York,77,573,281,292,3790,1360,2430,168,82,80,1182,228,224,485,186,299
1400000US36047035100,Census Tract 351,Brooklyn, New York,77,485,216,269,2870,1088,1782,59,26,44,255,217,239,310,134,176
1400000US36047035300,Census Tract 353,Brooklyn, New York,77,524,220,304,2891,1237,1654,137,57,12,1217,99,205,370,110,260
1400000US36047035700,Census Tract 357,Brooklyn, New York,77,201,100,101,1205,340,865,38,19,16,263,35,97,201,48,153
1400000US36047035900,Census Tract 359,Brooklyn, New York,77,767,542,225,2857,959,1898,391,276,114,1474,157,104,723,141,581
1400000US36047003500,Census Tract 35,Brooklyn, New York,78,125,64,61,1164,547,617,7,4,7,0,28,10,203,131,71
1400000US36047007100,Census Tract 71,Brooklyn, New York,78,701,278,423,2869,1110,1759,161,64,102,637,153,245,473,216,257
1400000US36047011900,Census Tract 119,Brooklyn, New York,78,100,21,79,1262,569,693,29,6,19,384,56,2,121,42,79
1400000US36047012100,Census Tract 121,Brooklyn, New York,78,249,143,106,1478,744,734,0,0,0,0,39,11,160,81,78
1400000US36047012700,Census Tract 127,Brooklyn, New York,78,264,129,135,2347,1037,1310,57,28,45,244,135,159,439,167,272
1400000US36047012901,Census Tract 129.01,Brooklyn, New York,78,340,202,138,1814,796,1018,0,0,0,0,53,44,171,54,116
1400000US36047012902,Census Tract 129.02,Brooklyn, New York,78,243,95,148,1620,797,823,0,0,0,0,32,27,60,26,34
1400000US36047013100,Census Tract 131,Brooklyn, New York,78,241,99,142,3294,1458,1836,0,0,0,0,85,200,270,176,94
1400000US36047013300,Census Tract 133,Brooklyn, New York,78,223,177,46,2992,1344,1648,2,2,0,129,32,86,194,46,147
1400000US36047013500,Census Tract 135,Brooklyn, New York,78,258,77,181,2573,1120,1453,0,0,0,0,0,65,75,37,36
1400000US36047013700,Census Tract 137,Brooklyn, New York,78,121,63,58,2440,1233,1207,0,0,0,0,28,41,142,73,68
1400000US36047013900,Census Tract 139,Brooklyn, New York,78,398,144,254,2667,1319,1348,85,31,85,389,58,92,176,129,46
1400000US36047014100,Census Tract 141,Brooklyn, New York,78,359,175,184,2066,1080,986,21,10,12,112,52,25,68,59,9
1400000US36047014900,Census Tract 149,Brooklyn, New York,78,345,29,316,3925,1811,2114,9,1,87,12,53,76,212,92,118
1400000US36047015100,Census Tract 151,Brooklyn, New York,78,204,46,158,2952,1488,1464,9,2,27,18,9,97,171,71,100
1400000US36047015300,Census Tract 153,Brooklyn, New York,78,163,92,71,2218,905,1313,0,0,0,0,12,24,22,10,13
1400000US36047015500,Census Tract 155,Brooklyn, New York,78,345,232,113,2518,1291,1227,0,0,0,0,36,21,65,28,38
1400000US36047015700,Census Tract 157,Brooklyn, New York,78,139,37,102,3169,1296,1873,36,10,25,840,36,81,54,19,36
1400000US36047015900,Census Tract 159,Brooklyn, New York,78,321,219,102,4749,2376,2373,0,0,0,0,19,14,199,138,62
1400000US36047016100,Census Tract 161,Brooklyn, New York,78,208,45,163,2581,1193,1388,0,0,0,0,66,62,93,26,67
1400000US36047016300,Census Tract 163,Brooklyn, New York,78,263,152,111,2396,1161,1235,40,23,3,776,55,31,168,98,70
1400000US36047016500,Census Tract 165,Brooklyn, New York,78,183,40,143,3900,1841,2059,18,4,54,82,63,0,43,33,10
1400000US36047016700,Census Tract 167,Brooklyn, New York,78,665,227,438,3586,1937,1649,77,26,0,631,85,26,93,41,54
1400000US36047020700,Census Tract 207,Brooklyn, New York,78,163,102,61,3983,1758,2225,41,26,25,0,46,38,147,44,102
1400000US36047021500,Census Tract 215,Brooklyn, New York,78,364,82,282,3902,1608,2294,0,0,0,0,3,94,113,68,46
1400000US36047019300,Census Tract 193,Brooklyn, New York,79,1966,897,1069,3282,1429,1853,73,33,13,187,104,54,263,100,161
1400000US36047022900,Census Tract 229,Brooklyn, New York,79,339,170,169,2245,812,1433,40,20,36,54,40,67,211,126,86
1400000US36047023300,Census Tract 233,Brooklyn, New York,79,671,333,338,2943,1217,1726,93,46,34,515,77,185,224,82,142
1400000US36047023500,Census Tract 235,Brooklyn, New York,79,492,201,291,1743,820,923,8,3,0,47,79,74,73,0,73
1400000US36047024100,Census Tract 241,Brooklyn, New York,79,387,156,231,1261,727,534,87,35,117,44,41,98,108,80,28
1400000US36047024300,Census Tract 243,Brooklyn, New York,79,415,189,226,2861,1160,1701,86,39,91,126,48,56,463,216,247
1400000US36047024500,Census Tract 245,Brooklyn, New York,79,379,313,66,2747,1326,1421,0,0,0,0,131,119,217,135,82
1400000US36047024700,Census Tract 247,Brooklyn, New York,79,231,133,98,1390,658,732,26,15,15,85,0,12,56,12,44
1400000US36047024900,Census Tract 249,Brooklyn, New York,79,413,313,100,2622,1262,1360,104,79,24,734,32,101,231,116,114
1400000US36047025100,Census Tract 251,Brooklyn, New York,79,585,253,332,2110,1019,1091,201,87,138,610,169,60,363,126,237
1400000US36047025300,Census Tract 253,Brooklyn, New York,79,225,61,164,1330,621,709,83,23,32,576,36,64,113,55,58
1400000US36047025500,Census Tract 255,Brooklyn, New York,79,784,426,358,2597,685,1912,316,172,103,1400,128,419,691,161,530
1400000US36047025700,Census Tract 257,Brooklyn, New York,79,347,111,236,907,386,521,61,20,102,50,41,102,93,54,39
1400000US36047025901,Census Tract 259.01,Brooklyn, New York,79,218,65,153,1058,400,658,46,14,0,318,67,96,99,47,52
1400000US36047025902,Census Tract 259.02,Brooklyn, New York,79,501,236,265,1750,628,1122,276,130,173,805,184,229,322,113,209
1400000US36047026100,Census Tract 261,Brooklyn, New York,79,602,217,385,2731,1197,1534,61,22,35,289,186,166,224,114,110
1400000US36047026300,Census Tract 263,Brooklyn, New York,79,135,64,71,1297,508,789,53,25,47,201,63,73,134,69,65
1400000US36047026500,Census Tract 265,Brooklyn, New York,79,454,205,249,2475,903,1572,91,41,79,257,93,50,418,131,288
1400000US36047026700,Census Tract 267,Brooklyn, New York,79,393,234,159,2738,1245,1493,36,22,24,0,103,109,194,110,87
1400000US36047026900,Census Tract 269,Brooklyn, New York,79,218,84,134,1633,620,1013,87,34,43,732,34,47,247,113,133
1400000US36047027100,Census Tract 271,Brooklyn, New York,79,250,184,66,1822,926,896,59,43,17,332,73,109,264,176,88
1400000US36047027300,Census Tract 273,Brooklyn, New York,79,484,279,205,1871,859,1012,188,108,122,200,78,105,268,156,112
1400000US36047027500,Census Tract 275,Brooklyn, New York,79,285,134,151,2775,1440,1335,52,24,12,755,117,96,339,202,136
1400000US36047027700,Census Tract 277,Brooklyn, New York,79,278,161,117,2567,1106,1461,35,20,8,526,36,148,488,309,180
1400000US36047027900,Census Tract 279,Brooklyn, New York,79,278,112,166,2184,849,1335,66,27,0,869,106,117,271,49,222
1400000US36047028100,Census Tract 281,Brooklyn, New York,79,442,247,195,2625,1168,1457,91,51,60,202,106,117,606,181,425
1400000US36047028502,Census Tract 285.02,Brooklyn, New York,79,267,105,162,1686,522,1164,83,33,74,364,150,277,448,139,308
1400000US36047031100,Census Tract 311,Brooklyn, New York,79,143,93,50,1837,754,1083,96,62,33,1286,59,62,211,112,99
1400000US36047123700,Census Tract 1237,Brooklyn, New York,79,488,271,217,2296,1407,889,174,97,94,604,279,56,324,194,130
1400000US36047028300,Census Tract 283,Brooklyn, New York,81,403,169,234,1871,812,1059,143,60,33,952,246,102,380,163,217
1400000US36047028501,Census Tract 285.01,Brooklyn, New York,81,81,48,33,457,299,158,44,26,30,0,35,41,69,66,3
1400000US36047028700,Census Tract 287,Brooklyn, New York,81,288,137,151,1881,868,1013,73,35,24,636,202,146,273,141,132
1400000US36047028900,Census Tract 289,Brooklyn, New York,81,474,246,228,2246,1073,1173,128,66,93,276,222,148,366,134,233
1400000US36047029100,Census Tract 291,Brooklyn, New York,81,375,266,109,1747,753,994,118,84,24,961,86,80,231,92,138
1400000US36047029300,Census Tract 293,Brooklyn, New York,81,284,144,140,1951,738,1213,95,48,92,0,79,125,326,119,207
1400000US36047029500,Census Tract 295,Brooklyn, New York,81,214,28,186,2666,1089,1577,17,2,0,243,50,76,344,220,125
1400000US36047029700,Census Tract 297,Brooklyn, New York,81,206,22,184,2492,1067,1425,28,3,0,379,27,38,331,147,185
1400000US36047029900,Census Tract 299,Brooklyn, New York,81,180,78,102,1330,418,912,45,20,37,222,34,126,271,88,183
1400000US36047030100,Census Tract 301,Brooklyn, New York,81,253,54,199,1782,808,974,133,28,77,1003,187,212,271,70,200
1400000US36047030700,Census Tract 307,Brooklyn, New York,81,419,242,177,2551,978,1573,180,104,85,908,141,175,602,258,343
1400000US36047037500,Census Tract 375,Brooklyn, New York,81,282,185,97,1720,729,991,132,87,51,621,126,91,256,126,131
1400000US36047037700,Census Tract 377,Brooklyn, New York,81,504,261,243,2640,987,1653,122,63,35,924,84,122,140,48,93
1400000US36047037900,Census Tract 379,Brooklyn, New York,81,578,204,374,2377,909,1468,221,78,185,763,17,75,240,58,184
1400000US36047038100,Census Tract 381,Brooklyn, New York,81,619,387,232,2895,1159,1736,182,114,87,449,83,212,524,226,297
1400000US36047038300,Census Tract 383,Brooklyn, New York,81,346,105,241,2697,1317,1380,76,23,96,380,83,51,321,186,134
1400000US36047038500,Census Tract 385,Brooklyn, New York,81,397,203,194,2182,947,1235,103,53,98,0,146,112,391,219,170
1400000US36047038700,Census Tract 387,Brooklyn, New York,81,370,243,127,2266,914,1352,113,74,49,340,96,224,435,217,219
1400000US36047038900,Census Tract 389,Brooklyn, New York,83,348,190,158,1662,871,791,109,59,73,221,71,250,198,82,116
1400000US36047039100,Census Tract 391,Brooklyn, New York,83,268,125,143,1792,957,835,45,21,34,188,293,301,168,127,41
1400000US36047039300,Census Tract 393,Brooklyn, New York,83,524,249,275,2303,1066,1237,55,26,24,276,152,209,196,39,157
1400000US36047039500,Census Tract 395,Brooklyn, New York,83,350,149,201,2248,1049,1199,79,34,92,124,257,311,299,98,201
1400000US36047039700,Census Tract 397,Brooklyn, New York,83,310,121,189,2129,884,1245,59,23,55,270,84,235,264,129,134
1400000US36047039900,Census Tract 399,Brooklyn, New York,83,474,194,280,2436,1060,1376,16,7,23,0,202,215,475,231,245
1400000US36047040100,Census Tract 401,Brooklyn, New York,83,674,287,387,1817,812,1005,271,115,173,672,23,82,240,165,74
1400000US36047040300,Census Tract 403,Brooklyn, New York,83,412,225,187,1979,773,1206,119,65,93,73,136,117,291,107,185
1400000US36047040500,Census Tract 405,Brooklyn, New York,83,399,264,135,830,361,469,199,132,82,240,48,19,88,39,49
1400000US36047040700,Census Tract 407,Brooklyn, New York,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36047040900,Census Tract 409,Brooklyn, New York,83,445,258,187,2064,991,1073,166,96,95,386,307,295,452,196,258
1400000US36047041100,Census Tract 411,Brooklyn, New York,83,312,180,132,1872,839,1033,105,61,62,298,155,100,350,135,215
1400000US36047041300,Census Tract 413,Brooklyn, New York,83,397,132,265,2122,881,1241,188,63,78,1193,202,294,403,252,151
1400000US36047041500,Census Tract 415,Brooklyn, New York,83,309,120,189,2380,865,1515,44,17,16,428,128,195,533,180,351
1400000US36047041700,Census Tract 417,Brooklyn, New York,83,362,179,183,2170,816,1354,112,55,115,0,111,130,417,132,284
1400000US36047041900,Census Tract 419,Brooklyn, New York,83,357,218,139,2148,931,1217,105,64,38,696,107,208,346,149,197
1400000US36047042100,Census Tract 421,Brooklyn, New York,83,592,239,353,2178,1074,1104,162,65,86,643,211,254,301,124,177
1400000US36047042300,Census Tract 423,Brooklyn, New York,83,678,381,297,2161,1176,985,329,185,157,925,467,329,328,174,154
1400000US36047042500,Census Tract 425,Brooklyn, New York,83,466,219,247,1449,760,689,102,48,63,270,212,102,171,74,97
1400000US36047042700,Census Tract 427,Brooklyn, New York,83,1051,443,608,3237,1737,1500,446,188,375,923,695,461,382,198,185
1400000US36047042900,Census Tract 429,Brooklyn, New York,83,795,422,373,3803,1993,1810,278,148,170,878,929,731,635,301,337
1400000US36047043100,Census Tract 431,Brooklyn, New York,83,817,494,323,3212,1597,1615,377,228,152,1433,623,707,501,241,262
1400000US36047043300,Census Tract 433,Brooklyn, New York,83,480,317,163,2524,1153,1371,192,127,43,1673,371,463,631,280,352
1400000US36047043500,Census Tract 435,Brooklyn, New York,83,975,668,307,2900,1369,1531,312,214,108,728,571,458,421,203,217
1400000US36047043700,Census Tract 437,Brooklyn, New York,83,875,442,433,2747,1239,1508,156,79,49,673,212,155,500,192,308
1400000US36047043900,Census Tract 439,Brooklyn, New York,83,590,254,336,2307,1167,1140,176,76,114,618,298,241,457,229,228
1400000US36047044100,Census Tract 441,Brooklyn, New York,83,829,500,329,3704,2006,1698,369,223,202,696,754,662,604,379,226
1400000US36047044300,Census Tract 443,Brooklyn, New York,83,846,498,348,3570,1816,1754,272,160,128,903,779,516,564,278,288
1400000US36047044500,Census Tract 445,Brooklyn, New York,83,875,506,369,2851,1497,1354,291,168,145,710,356,385,382,237,145
1400000US36047044700,Census Tract 447,Brooklyn, New York,83,195,73,122,1480,755,725,31,12,33,133,136,84,169,30,138
1400000US36047000100,Census Tract 1,Brooklyn, New York,84,347,254,93,3875,1718,2157,0,0,0,0,0,28,50,29,19
1400000US36047000301,Census Tract 3.01,Brooklyn, New York,84,194,111,83,3782,1836,1946,0,0,0,0,0,2,0,2,0
1400000US36047000501,Census Tract 5.01,Brooklyn, New York,84,380,288,92,2703,1321,1382,0,0,0,0,38,51,38,17,19
1400000US36047000502,Census Tract 5.02,Brooklyn, New York,84,171,63,108,2130,1072,1058,3,1,0,60,0,0,2,0,3
1400000US36047000700,Census Tract 7,Brooklyn, New York,84,143,57,86,2850,1449,1401,3,1,5,0,1,0,17,7,11
1400000US36047000900,Census Tract 9,Brooklyn, New York,84,686,406,280,3253,1632,1621,0,0,0,0,38,49,20,18,0
1400000US36047001100,Census Tract 11,Brooklyn, New York,84,127,79,48,181,76,105,0,0,0,0,18,0,0,0,0
1400000US36047001300,Census Tract 13,Brooklyn, New York,84,245,177,68,2054,1089,965,0,0,0,0,0,14,21,11,9
1400000US36047002100,Census Tract 21,Brooklyn, New York,84,62,45,17,2489,1354,1135,21,15,6,879,9,32,55,53,3
1400000US36047002300,Census Tract 23,Brooklyn, New York,84,616,370,246,2151,603,1548,145,87,29,884,83,339,290,32,259
1400000US36047003300,Census Tract 33,Brooklyn, New York,84,102,47,55,2059,979,1080,25,12,28,37,17,36,76,27,50
1400000US36047003700,Census Tract 37,Brooklyn, New York,84,36,13,23,220,150,70,0,0,0,0,0,0,21,9,12
1400000US36047003900,Census Tract 39,Brooklyn, New York,84,82,8,74,1975,959,1016,12,1,0,320,67,64,144,90,55
1400000US36047004100,Census Tract 41,Brooklyn, New York,84,123,21,102,2832,1423,1409,11,2,53,0,110,65,198,71,125
1400000US36047004300,Census Tract 43,Brooklyn, New York,84,359,144,215,2387,1359,1028,24,10,36,0,159,91,105,105,0
1400000US36061000500,Census Tract 5,Manhattan, New York,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36061000700,Census Tract 7,Manhattan, New York,84,1176,524,652,4819,2515,2304,5,2,7,0,0,76,0,0,0
1400000US36061000900,Census Tract 9,Manhattan, New York,84,48,26,22,495,285,210,7,4,6,0,0,0,33,16,17
1400000US36061001502,Census Tract 15.02,Manhattan, New York,84,2545,1013,1532,3821,1814,2007,28,11,20,34,2,0,4,2,2
1400000US36047006900,Census Tract 69,Brooklyn, New York,85,266,133,133,2721,1271,1450,26,13,26,0,48,75,16,15,0
1400000US36047001500,Census Tract 15,Brooklyn, New York,88,214,162,52,2346,1190,1156,49,37,15,136,98,71,298,169,129
1400000US36047002901,Census Tract 29.01,Brooklyn, New York,88,335,174,161,1666,491,1175,147,76,51,951,70,88,408,121,288
1400000US36047003100,Census Tract 31,Brooklyn, New York,88,804,213,591,1664,746,918,11,3,31,0,62,144,196,78,119
1400000US36047017900,Census Tract 179,Brooklyn, New York,88,352,101,251,2836,1210,1626,53,15,65,306,134,124,386,184,203
1400000US36047018100,Census Tract 181,Brooklyn, New York,88,157,91,66,3459,1468,1991,55,32,30,681,57,28,121,53,70
1400000US36047018300,Census Tract 183,Brooklyn, New York,88,157,34,123,1850,858,992,15,3,54,0,9,0,9,9,0
1400000US36047018501,Census Tract 185.01,Brooklyn, New York,88,427,177,250,1969,647,1322,145,60,89,646,72,219,567,129,438
1400000US36047018700,Census Tract 187,Brooklyn, New York,88,202,160,42,1062,532,530,17,13,4,0,5,64,30,7,23
1400000US36047019100,Census Tract 191,Brooklyn, New York,88,383,200,183,1527,704,823,65,34,29,275,46,86,185,115,70
1400000US36047019500,Census Tract 195,Brooklyn, New York,88,319,106,213,3210,1669,1541,13,4,26,0,92,40,202,53,149
1400000US36047019700,Census Tract 197,Brooklyn, New York,88,183,91,92,2663,1325,1338,0,0,0,0,60,24,107,62,44
1400000US36047019900,Census Tract 199,Brooklyn, New York,88,336,131,205,2272,991,1281,9,4,14,0,27,6,84,38,47
1400000US36047020100,Census Tract 201,Brooklyn, New York,88,234,89,145,2634,1199,1435,0,0,0,0,7,30,45,0,44
1400000US36047021100,Census Tract 211,Brooklyn, New York,88,169,132,37,868,576,292,36,28,10,0,144,37,126,90,36
1400000US36047022700,Census Tract 227,Brooklyn, New York,88,511,251,260,1936,904,1032,47,23,49,0,26,122,230,115,115
