YEAR,PRECINCT,SQF_SEXF,SQF_SEXM,SQF_SEXZ,SQF_RACEASIAN,SQF_RACEBLACK,SQF_RACENATIVE,SQF_RACEHISPB,SQF_RACEHISPW,SQF_RACEUNK1,SQF_RACEWHITE,SQF_RACEUNK2,SQF_RACEOTHER,SQF_AGE0_17,SQF_AGE18_24,SQF_AGE25_34,SQF_AGE35_44,SQF_AGE45_64,SQF_AGE65_older,POP_AGE18_24,POP_AGE18_24_M,POP_AGE18_24_F,POP_25OVER,POP_25OVER_M,POP_25OVER_F,UNDERHS_AGE18to24,GRAD_AGE18to24,COLLEGE_AGE18to24,BACHELORS_AGE18to24,UNDERHS_AGE18to24_M,GRAD_AGE18to24_M,COLLEGE_AGE18to24_M,BACHELORS_AGE18to24_M,UNDERHS_AGE18to24_F,GRAD_AGE18to24_F,COLLEGE_AGE18to24_F,BACHELORS_AGE18to24_F,UNDER9th_25OVER,UNDERHS_25OVER,GRAD_25OVER,COLLEGE_25OVER,BACHELORS_25OVER,UNDER9th_25OVER_M,UNDERHS_25OVER_M,GRAD_25OVER_M,COLLEGE_25OVER_M,BACHELORS_25OVER_M,UNDER9th_25OVER_F,UNDERHS_25OVER_F,GRAD_25OVER_F,COLLEGE_25OVER_F,BACHELORS_25OVER_F
2017,77,19,183,0,0,181,0,8,12,0,2,0,0,39,46,47,32,26,1,9087,4320,4767,62928,27398,35530,1295,2161,3578,2053,780,1246,1597,697,515,915,1981,1356,4102,6223,16268,9798,13561,1750,2628,7299,4444,6009,2352,3595,8969,5354,7552
2017,78,2,77,0,0,50,0,2,14,0,13,0,0,11,28,16,12,13,0,4982,2280,2702,72588,34273,38315,421,1021,1631,1909,222,611,647,800,199,410,984,1109,2679,3260,6546,5297,24964,1340,1593,3096,2643,12410,1339,1667,3450,2654,12554
2017,79,11,223,0,0,198,0,7,23,0,8,0,0,40,53,60,26,46,0,12949,5807,7142,72509,32204,40305,1662,3712,5250,2325,906,1771,2274,856,756,1941,2976,1469,5549,8263,18065,11515,15615,2464,3949,7882,5177,7230,3085,4314,10183,6338,8385
2017,81,10,121,0,0,119,0,1,7,0,2,0,0,17,45,30,13,10,1,7194,3416,3778,43792,19694,24098,1147,1947,2654,1446,725,1005,1069,617,422,942,1585,829,3369,5087,12466,7005,8476,1554,2366,6166,3073,3627,1815,2721,6300,3932,4849
2017,83,11,117,0,0,57,0,15,51,0,3,0,0,21,34,30,18,13,3,15709,7720,7989,77370,37919,39451,2357,3391,5954,4007,1473,1831,2732,1684,884,1560,3222,2323,12295,11238,18987,10874,14920,5640,5754,9684,5598,7343,6655,5484,9303,5276,7577
2017,84,21,143,0,4,117,0,6,22,0,11,0,0,42,49,32,16,21,1,6804,2842,3962,52349,25597,26752,338,931,2870,2665,157,516,1146,1023,181,415,1724,1642,1214,1414,4308,3873,19849,416,695,2366,2067,9505,798,719,1942,1806,10344
2017,88,9,73,0,0,67,0,4,8,0,3,0,0,23,18,17,8,10,0,5515,2699,2816,43110,19593,23517,687,1382,2231,1215,382,815,956,546,305,567,1275,669,2390,2878,6675,5269,13467,906,1232,2994,2428,6641,1484,1646,3681,2841,6826
2017,90,7,143,0,2,71,0,18,46,0,10,0,0,33,24,35,26,23,1,12938,6411,6527,90488,44241,46247,1864,4097,3854,3123,1128,1679,2407,1197,736,2418,1447,1926,9864,9451,19657,11866,25181,4257,4406,8875,6835,12567,5607,5045,10782,5031,12614
2017,94,7,88,0,1,42,0,4,22,0,25,0,0,13,18,29,10,16,1,3253,1283,1970,38543,18354,20189,230,569,1205,1249,40,214,478,551,190,355,727,698,1665,1921,6739,4696,14067,676,1055,3094,2771,6613,989,866,3645,1925,7454
2017,100,10,89,0,1,78,0,4,3,0,13,0,0,21,27,28,7,12,0,3374,1758,1616,35332,17318,18014,394,801,1728,451,255,526,759,218,139,275,969,233,1840,3327,8747,6657,7184,742,1660,4697,3409,3718,1098,1667,4050,3248,3466
2017,101,5,94,0,0,87,0,4,8,0,0,0,0,35,21,21,13,9,0,6734,3048,3686,43909,18532,25377,1450,1770,2806,708,761,798,1220,269,689,972,1586,439,4702,7397,11354,7677,6030,1981,3111,5456,3051,2530,2721,4286,5898,4626,3500
2017,102,9,59,0,10,25,1,3,17,0,6,0,0,12,21,14,10,6,1,17545,8592,8953,120270,57911,62359,2043,4611,8344,2547,1152,2697,3802,941,891,1914,4542,1606,14708,10285,33637,17860,22440,6609,5356,16076,9013,10974,8099,4929,17561,8847,11466
2017,103,11,147,0,5,114,0,3,25,0,8,0,0,14,47,49,20,12,0,9871,5022,4849,67941,31998,35943,1776,2476,4668,951,926,1464,2150,482,850,1012,2518,469,9727,7483,19597,10418,10851,4376,3510,9577,5248,4712,5351,3973,10020,5170,6139
2017,104,8,98,0,2,18,0,11,51,0,22,0,0,27,24,29,15,9,0,15372,8019,7353,128659,61371,67288,1525,4167,7132,2548,821,2480,3763,955,704,1687,3369,1593,11914,8797,41775,21639,23140,5394,4421,20666,10747,11309,6520,4376,21109,10892,11831
2017,105,21,139,0,8,136,1,0,11,0,5,0,0,22,63,40,17,14,0,17683,8618,9065,141637,64644,76993,1556,4460,9097,2570,623,2567,4545,883,933,1893,4552,1687,7300,9770,39954,28161,26204,2917,4984,18841,13544,11638,4383,4786,21113,14617,14566
2017,106,13,195,0,38,103,1,5,31,0,22,0,0,23,64,61,28,14,2,13902,6809,7093,95214,45757,49457,1767,3043,7052,2040,991,1627,3459,732,776,1416,3593,1308,11497,10732,30812,15323,14418,5360,5564,15178,7233,6550,6137,5168,15634,8090,7868
2017,107,4,61,0,6,28,0,2,14,0,10,0,0,26,12,8,5,9,1,14011,6816,7195,86139,40723,45416,801,2509,8674,2027,478,1284,4060,994,323,1225,4614,1033,7032,6060,20381,11573,20455,2997,2374,9576,6195,9965,4035,3686,10805,5378,10490
2017,108,5,70,0,1,22,0,8,28,0,10,0,0,11,21,26,9,7,0,10465,5397,5068,108093,54806,53287,1273,2039,4673,2480,767,1130,2301,1199,506,909,2372,1281,10923,8980,27919,10869,26754,4295,5254,14750,5695,13768,6628,3726,13169,5174,12986
2017,109,6,150,0,23,40,1,12,53,0,18,0,0,45,64,27,10,12,0,20401,9832,10569,201004,93281,107723,2051,4659,10345,3346,1269,2379,4887,1297,782,2280,5458,2049,23665,21519,57224,25625,32520,9435,10115,25919,11722,16574,14230,11404,31305,13903,15946
2017,110,11,128,0,6,32,0,15,78,0,5,0,0,26,45,38,19,4,1,16755,9298,7457,132298,67272,65026,2823,4670,7201,2061,1816,2592,3785,1105,1007,2078,3416,956,28965,11921,40434,15360,19840,14381,5827,21721,7872,9869,14584,6094,18713,7488,9971
2017,111,3,72,0,8,17,0,5,18,0,23,0,0,20,22,15,12,3,2,8157,4134,4023,91219,42751,48468,446,1629,4229,1853,326,839,2356,613,120,790,1873,1240,5348,4566,20421,13483,22544,2437,2231,9039,6922,11120,2911,2335,11382,6561,11424
2017,112,4,53,0,3,18,0,4,14,0,17,0,0,14,14,14,8,4,2,4930,2391,2539,78409,35533,42876,353,1080,2109,1388,228,605,1025,533,125,475,1084,855,3624,2807,13666,9142,23676,1432,1383,5906,4594,10938,2192,1424,7760,4548,12738
2017,113,6,110,0,2,110,0,4,0,0,0,0,0,12,37,25,18,13,1,14915,7472,7443,101860,43830,58030,2145,4586,7024,1160,1171,2717,3111,473,974,1869,3913,687,6094,8263,33544,23004,14670,2699,3590,16366,10017,5164,3395,4673,17178,12987,9506
2017,114,34,316,0,11,162,0,23,89,0,45,0,0,54,118,89,50,29,1,16631,9046,7585,149983,75860,74123,2548,3104,5680,5299,2059,1852,2988,2147,489,1252,2692,3152,12932,12030,31710,16201,42794,5914,6656,16515,9380,21238,7018,5374,15195,6821,21556
2017,115,9,124,0,3,28,0,13,80,0,7,0,0,11,62,33,17,8,0,11852,5952,5900,97109,48375,48734,1775,3244,5375,1458,898,1865,2731,458,877,1379,2644,1000,15095,8977,31833,11317,14723,6856,5291,15917,5970,7765,8239,3686,15916,5347,6958
2017,120,15,184,0,1,141,0,4,26,0,24,0,0,39,64,53,14,17,0,9105,4910,4195,66091,31119,34972,1414,2314,4206,1171,807,1545,1923,635,607,769,2283,536,4616,5684,18981,10472,12087,2068,2518,9348,5466,5711,2548,3166,9633,5006,6376
2017,121,4,115,0,0,70,1,7,15,0,20,0,0,25,47,31,10,7,0,11897,6077,5820,85196,40237,44959,1344,3173,5846,1534,794,1660,3043,580,550,1513,2803,954,4077,6431,27658,15787,15046,1764,3298,12851,8267,7258,2313,3133,14807,7520,7788
2017,122,23,141,0,2,75,0,6,23,0,55,0,0,43,48,39,19,12,0,12691,5908,6783,102788,48048,54740,1306,3180,5620,2585,606,1635,2576,1091,700,1545,3044,1494,4797,5947,32853,17333,19851,2124,2818,14955,8767,9741,2673,3129,17898,8566,10110
2017,123,6,56,0,1,17,0,3,6,0,35,0,0,16,16,15,9,4,0,8427,4367,4060,74431,35586,38845,658,2022,4155,1592,316,1291,1971,789,342,731,2184,803,2014,3474,23519,13654,15636,1024,1767,10511,7783,7964,990,1707,13008,5871,7672
